TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON_ID
1610612750,Minnesota Timberwolves,15,9,6,0.6,720.0,110.1,113.6,109.2,110.5,1.0,3.1,0.613,1.54,17.7,0.343,0.694,0.518,0.163,0.539,0.574,98.2,96.13,80.11,1440,0.511,4,4,11,3,4,6,4,4,4,8,3,2,9,5,13,4,4,8,5,2024-25
1610612752,New York Knicks,18,10,8,0.556,874.0,109.6,112.7,109.9,113.2,-0.3,-0.5,0.504,1.44,14.9,0.33,0.695,0.509,0.142,0.519,0.559,98.6,95.89,79.91,1750,0.498,3,3,15,4,3,7,9,9,16,12,15,4,8,6,6,10,10,9,8,2024-25
1610612760,Oklahoma City Thunder,23,16,7,0.696,1109.0,112.2,114.3,103.6,105.7,8.6,8.6,0.56,1.86,16.6,0.292,0.676,0.484,0.123,0.522,0.566,102.0,100.03,83.35,2308,0.547,1,1,12,1,2,5,1,2,10,3,9,11,12,12,1,9,7,2,1,2024-25
1610612753,Orlando Magic,5,1,4,0.2,240.0,99.9,103.8,113.7,117.4,-13.8,-13.7,0.522,1.6,14.9,0.318,0.698,0.49,0.129,0.47,0.501,93.6,90.4,75.33,451,0.402,12,12,1,12,13,14,14,14,15,7,14,7,7,10,4,16,16,16,14,2024-25
1610612737,Atlanta Hawks,6,2,4,0.333,288.0,101.4,103.8,118.4,121.9,-17.0,-18.1,0.607,1.51,16.7,0.269,0.668,0.458,0.152,0.504,0.537,99.2,96.67,80.56,580,0.403,12,12,4,12,13,14,15,16,6,10,9,14,12,16,11,12,13,6,15,2025-26
1610612738,Boston Celtics,7,3,4,0.429,336.0,110.6,113.5,107.7,110.8,2.9,2.7,0.622,2.0,17.7,0.312,0.747,0.522,0.126,0.523,0.551,96.3,93.71,78.1,657,0.51,8,9,4,8,9,4,8,5,4,3,7,12,2,3,3,7,11,14,5,2025-26
1610612739,Cleveland Cavaliers,10,5,5,0.5,485.0,110.6,112.5,109.6,113.3,0.9,-0.8,0.551,1.29,15.9,0.344,0.658,0.505,0.171,0.548,0.584,98.6,96.2,80.16,975,0.496,1,5,14,6,1,5,12,6,16,16,13,2,13,6,15,4,4,9,7,2025-26
1610612743,Denver Nuggets,6,2,4,0.333,288.0,105.8,108.2,110.9,112.8,-5.1,-4.5,0.674,2.04,18.1,0.234,0.685,0.463,0.121,0.496,0.556,101.3,99.33,82.78,596,0.483,12,12,4,12,13,11,9,10,1,2,6,16,7,15,1,13,7,2,8,2025-26
1610612765,Detroit Pistons,10,6,4,0.6,480.0,107.7,110.2,101.9,104.7,5.8,5.5,0.589,1.38,16.3,0.338,0.688,0.516,0.165,0.507,0.553,97.5,95.0,79.17,947,0.538,1,3,4,4,2,7,3,4,13,13,12,4,6,5,13,11,9,12,4,2025-26
1610612745,Houston Rockets,6,2,4,0.333,293.0,101.6,105.2,106.0,107.4,-4.4,-2.3,0.592,1.51,15.7,0.344,0.683,0.496,0.147,0.467,0.51,94.6,92.4,77.0,563,0.469,12,12,4,12,12,13,4,9,12,11,15,3,8,8,9,15,14,16,11,2025-26
1610612747,Los Angeles Lakers,9,4,5,0.444,437.0,105.7,107.7,109.4,112.9,-3.7,-5.2,0.671,1.36,18.4,0.319,0.652,0.494,0.191,0.536,0.573,95.4,93.03,77.53,847,0.479,4,7,14,7,4,12,10,11,2,15,5,8,14,9,16,5,5,15,9,2025-26
1610612750,Minnesota Timberwolves,9,5,4,0.556,432.0,106.1,108.4,108.8,110.3,-2.7,-1.9,0.596,1.7,17.1,0.317,0.759,0.529,0.142,0.507,0.54,102.1,100.28,83.56,903,0.474,4,5,4,5,5,9,7,8,11,7,8,9,1,2,7,10,12,1,10,2025-26
1610612752,New York Knicks,9,7,2,0.778,432.0,120.3,122.3,101.8,103.5,18.4,18.8,0.596,1.88,18.7,0.326,0.736,0.544,0.141,0.586,0.622,97.9,96.28,80.23,867,0.611,4,1,2,2,5,2,2,1,10,4,2,6,3,1,6,2,2,8,1,2025-26
1610612760,Oklahoma City Thunder,7,7,0,1.0,336.0,125.2,127.6,106.0,108.8,19.2,18.8,0.599,2.27,19.4,0.352,0.676,0.52,0.124,0.591,0.627,97.7,95.57,79.64,670,0.603,8,1,1,1,9,1,6,2,8,1,1,1,10,4,2,1,1,10,2,2025-26
1610612753,Orlando Magic,7,3,4,0.429,336.0,98.8,101.9,104.7,107.5,-6.0,-5.6,0.599,1.39,15.0,0.315,0.674,0.486,0.149,0.464,0.509,98.4,95.57,79.64,671,0.451,8,9,4,8,9,16,5,12,7,12,16,11,11,10,10,16,15,10,13,2025-26
1610612755,Philadelphia 76ers,10,4,6,0.4,480.0,106.2,108.4,114.6,116.4,-8.4,-8.0,0.574,1.71,16.5,0.253,0.689,0.471,0.131,0.511,0.552,96.0,94.25,78.54,941,0.452,1,7,16,11,2,10,13,13,14,6,10,15,5,14,4,9,10,13,12,2025-26
1610612756,Phoenix Suns,4,0,4,0.0,192.0,106.6,109.3,125.4,127.2,-18.8,-17.9,0.571,1.38,16.4,0.323,0.651,0.486,0.166,0.52,0.556,98.4,96.5,80.42,386,0.398,16,16,4,16,16,8,16,15,15,14,11,7,15,11,14,8,8,7,16,2025-26
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,100.7,102.2,113.5,116.6,-12.8,-14.3,0.598,1.67,15.7,0.317,0.69,0.485,0.131,0.468,0.508,99.2,97.1,80.92,489,0.416,15,15,4,15,15,15,14,14,9,9,14,10,4,12,5,14,16,5,14,2025-26
1610612759,San Antonio Spurs,8,6,2,0.75,384.0,114.0,115.7,99.2,101.4,14.8,14.4,0.62,1.74,18.4,0.288,0.682,0.504,0.147,0.554,0.591,100.9,99.0,82.5,788,0.596,7,3,2,3,7,3,1,3,5,5,4,13,9,7,8,3,3,3,3,2025-26
1610612761,Toronto Raptors,7,3,4,0.429,341.0,107.6,111.9,111.1,113.0,-3.5,-1.1,0.652,1.69,18.7,0.331,0.641,0.485,0.158,0.526,0.561,100.0,97.27,81.06,689,0.499,8,9,4,8,8,6,11,7,3,8,3,5,16,13,12,6,6,4,6,2025-26
