off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,ts_pct_diff,w_pct_diff,ast_pct_diff,oreb_pct_diff,dreb_pct_diff,tov_pct_diff,efg_pct_diff,rest_diff,last15_win_diff,last15_pm_diff,home_court,home_win
1.8999999999999915,1.0,0.8999999999999999,1.7900000000000063,0.005999999999999894,0.013000000000000012,-0.0040000000000000036,-0.01200000000000001,0.006000000000000005,-0.01200000000000001,0.0040000000000000036,-28.0,0.26666666666666666,-1.8666666666666665,1,1
1.8999999999999915,1.0,0.8999999999999999,1.7900000000000063,0.005999999999999894,0.013000000000000012,-0.0040000000000000036,-0.01200000000000001,0.006000000000000005,-0.01200000000000001,0.0040000000000000036,0.0,0.3333333333333333,0.2666666666666666,1,1
-2.200000000000003,2.0999999999999943,-4.3,-3.1399999999999864,-0.016000000000000014,-0.134,0.02300000000000002,0.007000000000000006,-0.029000000000000026,-0.006000000000000005,-0.016000000000000014,0.0,0.06666666666666665,-2.8000000000000007,1,0
-2.200000000000003,2.0999999999999943,-4.3,-3.1399999999999864,-0.016000000000000014,-0.134,0.02300000000000002,0.007000000000000006,-0.029000000000000026,-0.006000000000000005,-0.016000000000000014,0.0,0.0,-4.666666666666666,1,0
2.0999999999999943,-1.9000000000000057,4.0,0.3299999999999983,0.0040000000000000036,0.07800000000000007,-0.07099999999999995,0.0019999999999999463,-0.02200000000000002,-0.004999999999999977,-0.0030000000000000027,4.0,-0.06666666666666665,-5.7333333333333325,1,1
2.0999999999999943,-1.9000000000000057,4.0,0.3299999999999983,0.0040000000000000036,0.07800000000000007,-0.07099999999999995,0.0019999999999999463,-0.02200000000000002,-0.004999999999999977,-0.0030000000000000027,0.0,-0.06666666666666665,-5.733333333333333,1,1
2.0,1.7999999999999972,0.20000000000000018,-1.269999999999996,-0.0040000000000000036,-0.06899999999999995,-0.06999999999999995,0.02699999999999997,0.010000000000000009,-0.00899999999999998,-0.0050000000000000044,0.0,0.0,-4.666666666666668,1,0
2.0,1.7999999999999972,0.20000000000000018,-1.269999999999996,-0.0040000000000000036,-0.06899999999999995,-0.06999999999999995,0.02699999999999997,0.010000000000000009,-0.00899999999999998,-0.0050000000000000044,0.0,-0.06666666666666665,-4.2666666666666675,1,0
2.0,1.7999999999999972,0.20000000000000018,-1.269999999999996,-0.0040000000000000036,-0.06899999999999995,-0.06999999999999995,0.02699999999999997,0.010000000000000009,-0.00899999999999998,-0.0050000000000000044,0.0,-0.06666666666666665,-2.5333333333333337,1,0
0.8999999999999915,-2.799999999999997,3.5999999999999996,1.2199999999999989,-0.017000000000000015,0.06400000000000006,-0.09999999999999998,0.025999999999999968,-0.02200000000000002,-0.011999999999999983,-0.016000000000000014,-3.0,-0.06666666666666665,1.5999999999999999,1,0
0.8999999999999915,-2.799999999999997,3.5999999999999996,1.2199999999999989,-0.017000000000000015,0.06400000000000006,-0.09999999999999998,0.025999999999999968,-0.02200000000000002,-0.011999999999999983,-0.016000000000000014,0.0,-0.1333333333333333,0.7866666666666664,1,0
0.8999999999999915,-2.799999999999997,3.5999999999999996,1.2199999999999989,-0.017000000000000015,0.06400000000000006,-0.09999999999999998,0.025999999999999968,-0.02200000000000002,-0.011999999999999983,-0.016000000000000014,0.0,-0.1333333333333333,1.6533333333333338,1,1
-4.200000000000003,-1.2999999999999972,-3.0,-1.3299999999999983,-0.03600000000000003,-0.16700000000000004,-0.05500000000000005,0.03699999999999998,0.01100000000000001,0.0069999999999999785,-0.03199999999999992,0.0,0.06666666666666671,8.653333333333334,1,1
-4.200000000000003,-1.2999999999999972,-3.0,-1.3299999999999983,-0.03600000000000003,-0.16700000000000004,-0.05500000000000005,0.03699999999999998,0.01100000000000001,0.0069999999999999785,-0.03199999999999992,0.0,0.13333333333333336,8.786666666666667,1,0
0.3999999999999915,-6.099999999999994,6.5,-2.1400000000000006,0.0020000000000000018,0.08499999999999996,0.007000000000000006,-0.0040000000000000036,0.02100000000000002,-0.001999999999999974,0.0020000000000000018,18.0,-0.13333333333333336,-3.746666666666667,1,1
0.3999999999999915,-6.099999999999994,6.5,-2.1400000000000006,0.0020000000000000018,0.08499999999999996,0.007000000000000006,-0.0040000000000000036,0.02100000000000002,-0.001999999999999974,0.0020000000000000018,0.0,-0.06666666666666665,-3.4799999999999995,1,1
-0.7000000000000028,-4.8999999999999915,4.2,-3.3299999999999983,-0.0020000000000000018,0.0,0.03700000000000003,0.008000000000000007,-0.02200000000000002,0.006000000000000005,-0.0040000000000000036,2.0,-0.2666666666666666,-9.013333333333334,1,0
