pts_diff,fg_diff,fg3_diff,reb_diff,ast_diff,tov_diff,stl_diff,pm_diff,rest_diff,win_pct_diff,def_diff,home_court,home_win,SEASON_ID_home,TEAM_ABBREVIATION_home,TEAM_ABBREVIATION_away,predicted,correct,prob
-4.849999999999994,-0.02585000000000004,-0.08515,-8.700000000000003,-3.6000000000000014,-1.75,0.40000000000000036,-17.9,0.0,-0.6,4.849999999999994,1,0,42014,TOR,WAS,0,1,0.06429899082144634
2.535714285714292,0.005452380952380931,0.05628571428571433,3.6190476190476204,1.2738095238095255,1.1428571428571423,0.5,15.80952380952381,0.0,0.7619047619047619,-2.535714285714292,1,1,42014,GSW,NOP,1,1,0.9722565345557063
-1.82352941176471,-0.004611764705882426,0.03043529411764706,-1.6941176470588246,0.6823529411764717,1.1647058823529424,1.3529411764705888,1.7294117647058824,0.0,0.32941176470588235,1.82352941176471,1,1,42014,HOU,DAL,1,1,0.8409750800135554
7.5,0.034416666666666706,0.07316666666666671,1.75,1.8333333333333357,-0.3333333333333339,-3.666666666666667,15.75,0.0,0.16666666666666669,-7.5,1,1,42014,CHI,MIL,1,1,0.6912342132339151
2.9464285714285694,-0.01517857142857143,-0.007625000000000048,-0.077380952380949,3.0535714285714306,2.0119047619047628,0.19642857142857117,-4.244047619047619,1.0,-0.13690476190476186,-2.9464285714285694,1,0,42015,GSW,CLE,0,1,0.3660287304277959
-2.9464285714285694,0.01517857142857143,0.007625000000000048,0.077380952380949,-3.0535714285714306,-2.0119047619047628,-0.19642857142857117,4.244047619047619,0.0,0.13690476190476186,2.9464285714285694,1,1,42015,CLE,GSW,1,1,0.6370175399254452
2.9464285714285694,-0.01517857142857143,-0.007625000000000048,-0.077380952380949,3.0535714285714306,2.0119047619047628,0.19642857142857117,-4.244047619047619,0.0,-0.13690476190476186,-2.9464285714285694,1,0,42015,GSW,CLE,0,1,0.36614407814427874
-2.9464285714285694,0.01517857142857143,0.007625000000000048,0.077380952380949,-3.0535714285714306,-2.0119047619047628,-0.19642857142857117,4.244047619047619,0.0,0.13690476190476186,2.9464285714285694,1,0,42015,CLE,GSW,1,0,0.6370175399254452
-2.9464285714285694,0.01517857142857143,0.007625000000000048,0.077380952380949,-3.0535714285714306,-2.0119047619047628,-0.19642857142857117,4.244047619047619,0.0,0.13690476190476186,2.9464285714285694,1,1,42015,CLE,GSW,1,1,0.6370175399254452
2.9464285714285694,-0.01517857142857143,-0.007625000000000048,-0.077380952380949,3.0535714285714306,2.0119047619047628,0.19642857142857117,-4.244047619047619,0.0,-0.13690476190476186,-2.9464285714285694,1,1,42015,GSW,CLE,0,0,0.36614407814427874
2.9464285714285694,-0.01517857142857143,-0.007625000000000048,-0.077380952380949,3.0535714285714306,2.0119047619047628,0.19642857142857117,-4.244047619047619,0.0,-0.13690476190476186,-2.9464285714285694,1,1,42015,GSW,CLE,0,0,0.36614407814427874
1.3194444444444429,0.00047222222222226273,0.05376388888888889,-3.736111111111107,3.791666666666668,0.13888888888888928,0.23611111111111072,-0.9027777777777777,-6.0,0.01388888888888884,-1.3194444444444429,1,1,42015,GSW,OKC,1,1,0.5699719367297074
-1.3194444444444429,-0.00047222222222226273,-0.05376388888888889,3.736111111111107,-3.791666666666668,-0.13888888888888928,-0.23611111111111072,0.9027777777777777,0.0,-0.01388888888888884,1.3194444444444429,1,0,42015,OKC,GSW,0,1,0.4341088402808472
-11.361904761904754,-0.04901190476190481,-0.09845000000000004,-2.9357142857142833,-5.538095238095238,0.47857142857142954,-0.26190476190476186,-12.869047619047619,411.0,-0.26190476190476186,11.361904761904754,1,0,42015,TOR,CLE,0,1,0.1934037502427486
1.3194444444444429,0.00047222222222226273,0.05376388888888889,-3.736111111111107,3.791666666666668,0.13888888888888928,0.23611111111111072,-0.9027777777777777,0.0,0.01388888888888884,-1.3194444444444429,1,1,42015,GSW,OKC,1,1,0.5692408192402317
11.361904761904754,0.04901190476190481,0.09845000000000004,2.9357142857142833,5.538095238095238,-0.47857142857142954,0.26190476190476186,12.869047619047619,0.0,0.26190476190476186,-11.361904761904754,1,1,42015,CLE,TOR,1,1,0.7751121424474556
-1.3194444444444429,-0.00047222222222226273,-0.05376388888888889,3.736111111111107,-3.791666666666668,-0.13888888888888928,-0.23611111111111072,0.9027777777777777,0.0,-0.01388888888888884,1.3194444444444429,1,1,42015,OKC,GSW,0,0,0.4341088402808472
